Attitude.Acc.X,EscFeedbackLeft.Rpm,Attitude.Filtered.Yaw,MotorSetpoint.Rmotor,Attitude.Mag.X,Attitude.Mag.Z,RC_channel.[4],RC_channel.[6],Debug.[0],RC_channel.[11],Attitude.Mag.Y,EscFeedbackLeft.Current,ActuatorsCommand.Left.Speed,Debug.[2],Attitude.Filtered.Pitch,ActuatorsCommand.Left.Newtons,RCN.[2],Status.CycleTime,Data.Position.[0],Attitude.Filtered.Roll,RC_channel.[8],EscFeedbackRight.Voltage,Status.Flag,Attitude.Acc.Y,Comp_gps.Dist,EscFeedbackRight.Current,RCN.[1],ServoAngle.RServoAngle,EscFeedbackRight.Rpm,ServoAngle.LServoAngle,RC_channel.[9],Comp_gps.Update,Data.rpy.[2],Altitude.Alt,Data.rpy.[1],Altitude.Vario,Data.Velocity.[0],Data.drpy.[0],RC_channel.[0],ActuatorsCommand.Right.Servo,RC_channel.[2],Data.drpy.[2],Comp_gps.Direction,Debug.[3],Analog.Vbat,GPS.Veloc,GPS.Lat,Attitude.Acc.Z,RC_channel.[5],GPS.Fix,Debug.[1],Attitude.Gyro.X,Attitude.Gyro.Y,Attitude.Gyro.Z,Data.Velocity.[1],Status.Sensor,ActuatorsCommand.Left.Servo,RC_channel.[10],ActuatorsCommand.Right.Speed,GPS.Numsats,Analog.Rssi,Data.Position.[2],RCN.[3],Data.rpy.[0],GPS.Alt,Status.Numi2cerror,MotorSetpoint.Lmotor,RCN.[0],Data.Position.[1],RCN.[4],ActuatorsCommand.Right.Newtons,RCN.[6],GPS.GGC,GPS.Long,RC_channel.[7],Data.drpy.[1],RC_channel.[1],EscFeedbackLeft.Voltage,RCN.[5],Data.Velocity.[2],Analog.Current,Analog.Power,RC_channel.[3],Status.Gccs
1,123,-970,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-97,1.100000023841858,48,0,7.699999809265137,-97,600,4.400000095367432,0,2,1250,2.200000047683716,-48,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-10,4,15,12520,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1250,9.899999618530273,-48,1.100000023841858,1252,0,12,48,8.800000190734863,25,2.200000047683716,25,0,24,400,5.5,700,3.299999952316284,-95,12.119999885559082,1234,0,1700,111
1,123,-960,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-96,1.100000023841858,46,0,7.699999809265137,-96,600,4.400000095367432,0,2,1252,2.200000047683716,-46,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-8,4,15,12540,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1252,9.899999618530273,-46,1.100000023841858,1254,0,12,46,8.800000190734863,26,2.200000047683716,26,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,-950,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-95,1.100000023841858,44,0,7.699999809265137,-95,600,4.400000095367432,0,2,1254,2.200000047683716,-44,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-6,4,15,12560,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1254,9.899999618530273,-44,1.100000023841858,1256,0,12,44,8.800000190734863,27,2.200000047683716,27,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,-940,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-94,1.100000023841858,42,0,7.699999809265137,-94,600,4.400000095367432,0,2,1256,2.200000047683716,-42,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-4,4,15,12580,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1256,9.899999618530273,-42,1.100000023841858,1258,0,12,42,8.800000190734863,28,2.200000047683716,28,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,-930,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-93,1.100000023841858,40,0,7.699999809265137,-93,600,4.400000095367432,0,2,1258,2.200000047683716,-40,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,-2,4,15,12600,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1258,9.899999618530273,-40,1.100000023841858,1260,0,12,40,8.800000190734863,29,2.200000047683716,29,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,-920,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-92,1.100000023841858,38,0,7.699999809265137,-92,600,4.400000095367432,0,2,1260,2.200000047683716,-38,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,0,4,15,12620,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1260,9.899999618530273,-38,1.100000023841858,1262,0,12,38,8.800000190734863,30,2.200000047683716,30,0,24,400,5.5,700,3.299999952316284,-27,12.119999885559082,1234,0,1700,111
1,123,-910,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-91,1.100000023841858,36,0,7.699999809265137,-91,600,4.400000095367432,0,2,1262,2.200000047683716,-36,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,2,4,15,12640,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1262,9.899999618530273,-36,1.100000023841858,1264,0,12,36,8.800000190734863,31,2.200000047683716,31,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,-900,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-90,1.100000023841858,34,0,7.699999809265137,-90,600,4.400000095367432,0,2,1264,2.200000047683716,-34,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,4,4,15,12660,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1264,9.899999618530273,-34,1.100000023841858,1266,0,12,34,8.800000190734863,32,2.200000047683716,32,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,-890,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-89,1.100000023841858,32,0,7.699999809265137,-89,600,4.400000095367432,0,2,1266,2.200000047683716,-32,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,6,4,15,12680,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1266,9.899999618530273,-32,1.100000023841858,1268,0,12,32,8.800000190734863,33,2.200000047683716,33,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,-880,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-88,1.100000023841858,30,0,7.699999809265137,-88,600,4.400000095367432,0,2,1268,2.200000047683716,-30,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,8,4,15,12700,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1268,9.899999618530273,-30,1.100000023841858,1270,0,12,30,8.800000190734863,34,2.200000047683716,34,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,-870,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-87,1.100000023841858,28,0,7.699999809265137,-87,600,4.400000095367432,0,2,1270,2.200000047683716,-28,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,10,4,15,12720,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1270,9.899999618530273,-28,1.100000023841858,1272,0,12,28,8.800000190734863,35,2.200000047683716,35,0,24,400,5.5,700,3.299999952316284,65,12.119999885559082,1234,0,1700,111
1,123,-860,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-86,1.100000023841858,26,0,7.699999809265137,-86,600,4.400000095367432,0,2,1272,2.200000047683716,-26,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,12,4,15,12740,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1272,9.899999618530273,-26,1.100000023841858,1274,0,12,26,8.800000190734863,36,2.200000047683716,36,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,-850,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-85,1.100000023841858,24,0,7.699999809265137,-85,600,4.400000095367432,0,2,1274,2.200000047683716,-24,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,14,4,15,12760,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1274,9.899999618530273,-24,1.100000023841858,1276,0,12,24,8.800000190734863,37,2.200000047683716,37,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,-840,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-84,1.100000023841858,22,0,7.699999809265137,-84,600,4.400000095367432,0,2,1276,2.200000047683716,-22,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,16,4,15,12780,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1276,9.899999618530273,-22,1.100000023841858,1278,0,12,22,8.800000190734863,38,2.200000047683716,38,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,-830,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-83,1.100000023841858,20,0,7.699999809265137,-83,600,4.400000095367432,0,2,1278,2.200000047683716,-20,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,18,4,15,12800,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1278,9.899999618530273,-20,1.100000023841858,1280,0,12,20,8.800000190734863,39,2.200000047683716,39,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,-820,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-82,1.100000023841858,18,0,7.699999809265137,-82,600,4.400000095367432,0,2,1280,2.200000047683716,-18,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,20,4,15,12820,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1280,9.899999618530273,-18,1.100000023841858,1282,0,12,18,8.800000190734863,40,2.200000047683716,40,0,24,400,5.5,700,3.299999952316284,98,12.119999885559082,1234,0,1700,111
1,123,-810,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-81,1.100000023841858,16,0,7.699999809265137,-81,600,4.400000095367432,0,2,1282,2.200000047683716,-16,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,22,4,15,12840,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1282,9.899999618530273,-16,1.100000023841858,1284,0,12,16,8.800000190734863,41,2.200000047683716,41,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,-800,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-80,1.100000023841858,14,0,7.699999809265137,-80,600,4.400000095367432,0,2,1284,2.200000047683716,-14,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,24,4,15,12860,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1284,9.899999618530273,-14,1.100000023841858,1286,0,12,14,8.800000190734863,42,2.200000047683716,42,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,-790,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-79,1.100000023841858,12,0,7.699999809265137,-79,600,4.400000095367432,0,2,1286,2.200000047683716,-12,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,26,4,15,12880,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1286,9.899999618530273,-12,1.100000023841858,1288,0,12,12,8.800000190734863,43,2.200000047683716,43,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,-780,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-78,1.100000023841858,10,0,7.699999809265137,-78,600,4.400000095367432,0,2,1288,2.200000047683716,-10,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,28,4,15,12900,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1288,9.899999618530273,-10,1.100000023841858,1290,0,12,10,8.800000190734863,44,2.200000047683716,44,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,-770,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-77,1.100000023841858,8,0,7.699999809265137,-77,600,4.400000095367432,0,2,1290,2.200000047683716,-8,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,30,4,15,12920,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1290,9.899999618530273,-8,1.100000023841858,1292,0,12,8,8.800000190734863,45,2.200000047683716,45,0,24,400,5.5,700,3.299999952316284,41,12.119999885559082,1234,0,1700,111
1,123,-760,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-76,1.100000023841858,6,0,7.699999809265137,-76,600,4.400000095367432,0,2,1292,2.200000047683716,-6,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,32,4,15,12940,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1292,9.899999618530273,-6,1.100000023841858,1294,0,12,6,8.800000190734863,46,2.200000047683716,46,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,-750,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-75,1.100000023841858,4,0,7.699999809265137,-75,600,4.400000095367432,0,2,1294,2.200000047683716,-4,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,34,4,15,12960,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1294,9.899999618530273,-4,1.100000023841858,1296,0,12,4,8.800000190734863,47,2.200000047683716,47,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,-740,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-74,1.100000023841858,2,0,7.699999809265137,-74,600,4.400000095367432,0,2,1296,2.200000047683716,-2,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,36,4,15,12980,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1296,9.899999618530273,-2,1.100000023841858,1298,0,12,2,8.800000190734863,48,2.200000047683716,48,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,-730,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-73,1.100000023841858,-2,0,7.699999809265137,-73,600,4.400000095367432,0,2,1298,2.200000047683716,2,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,38,4,15,13000,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1298,9.899999618530273,2,1.100000023841858,1300,0,12,-2,8.800000190734863,49,2.200000047683716,49,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,-720,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-72,1.100000023841858,-4,0,7.699999809265137,-72,600,4.400000095367432,0,2,1300,2.200000047683716,4,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,40,4,15,13020,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1300,9.899999618530273,4,1.100000023841858,1302,0,12,-4,8.800000190734863,50,2.200000047683716,50,0,24,400,5.5,700,3.299999952316284,-54,12.119999885559082,1234,0,1700,111
1,123,-710,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-71,1.100000023841858,-6,0,7.699999809265137,-71,600,4.400000095367432,0,2,1302,2.200000047683716,6,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,42,4,15,13040,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1302,9.899999618530273,6,1.100000023841858,1304,0,12,-6,8.800000190734863,51,2.200000047683716,51,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,-700,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-70,1.100000023841858,-8,0,7.699999809265137,-70,600,4.400000095367432,0,2,1304,2.200000047683716,8,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,44,4,15,13060,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1304,9.899999618530273,8,1.100000023841858,1306,0,12,-8,8.800000190734863,52,2.200000047683716,52,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,-690,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-69,1.100000023841858,-10,0,7.699999809265137,-69,600,4.400000095367432,0,2,1306,2.200000047683716,10,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,46,4,15,13080,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1306,9.899999618530273,10,1.100000023841858,1308,0,12,-10,8.800000190734863,53,2.200000047683716,53,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,-680,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-68,1.100000023841858,-12,0,7.699999809265137,-68,600,4.400000095367432,0,2,1308,2.200000047683716,12,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,48,4,15,13100,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1308,9.899999618530273,12,1.100000023841858,1310,0,12,-12,8.800000190734863,54,2.200000047683716,54,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,-670,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-67,1.100000023841858,-14,0,7.699999809265137,-67,600,4.400000095367432,0,2,1310,2.200000047683716,14,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,50,4,15,13120,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1310,9.899999618530273,14,1.100000023841858,1312,0,12,-14,8.800000190734863,55,2.200000047683716,55,0,24,400,5.5,700,3.299999952316284,-99,12.119999885559082,1234,0,1700,111
1,123,-660,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-66,1.100000023841858,-16,0,7.699999809265137,-66,600,4.400000095367432,0,2,1312,2.200000047683716,16,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,52,4,15,13140,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1312,9.899999618530273,16,1.100000023841858,1314,0,12,-16,8.800000190734863,56,2.200000047683716,56,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,-650,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-65,1.100000023841858,-18,0,7.699999809265137,-65,600,4.400000095367432,0,2,1314,2.200000047683716,18,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,54,4,15,13160,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1314,9.899999618530273,18,1.100000023841858,1316,0,12,-18,8.800000190734863,57,2.200000047683716,57,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,-640,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-64,1.100000023841858,-20,0,7.699999809265137,-64,600,4.400000095367432,0,2,1316,2.200000047683716,20,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,56,4,15,13180,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1316,9.899999618530273,20,1.100000023841858,1318,0,12,-20,8.800000190734863,58,2.200000047683716,58,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,-630,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-63,1.100000023841858,-22,0,7.699999809265137,-63,600,4.400000095367432,0,2,1318,2.200000047683716,22,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,58,4,15,13200,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1318,9.899999618530273,22,1.100000023841858,1320,0,12,-22,8.800000190734863,59,2.200000047683716,59,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,-620,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-62,1.100000023841858,-24,0,7.699999809265137,-62,600,4.400000095367432,0,2,1320,2.200000047683716,24,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,60,4,15,13220,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1320,9.899999618530273,24,1.100000023841858,1322,0,12,-24,8.800000190734863,60,2.200000047683716,60,0,24,400,5.5,700,3.299999952316284,-53,12.119999885559082,1234,0,1700,111
1,123,-610,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-61,1.100000023841858,-26,0,7.699999809265137,-61,600,4.400000095367432,0,2,1322,2.200000047683716,26,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,62,4,15,13240,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1322,9.899999618530273,26,1.100000023841858,1324,0,12,-26,8.800000190734863,61,2.200000047683716,61,0,24,400,5.5,700,3.299999952316284,42,12.119999885559082,1234,0,1700,111
1,123,-600,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-60,1.100000023841858,-28,0,7.699999809265137,-60,600,4.400000095367432,0,2,1324,2.200000047683716,28,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,64,4,15,13260,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1324,9.899999618530273,28,1.100000023841858,1326,0,12,-28,8.800000190734863,62,2.200000047683716,62,0,24,400,5.5,700,3.299999952316284,42,12.119999885559082,1234,0,1700,111
1,123,-590,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-59,1.100000023841858,-30,0,7.699999809265137,-59,600,4.400000095367432,0,2,1326,2.200000047683716,30,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,66,4,15,13280,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1326,9.899999618530273,30,1.100000023841858,1328,0,12,-30,8.800000190734863,63,2.200000047683716,63,0,24,400,5.5,700,3.299999952316284,42,12.119999885559082,1234,0,1700,111
1,123,-580,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-58,1.100000023841858,-32,0,7.699999809265137,-58,600,4.400000095367432,0,2,1328,2.200000047683716,32,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,68,4,15,13300,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1328,9.899999618530273,32,1.100000023841858,1330,0,12,-32,8.800000190734863,64,2.200000047683716,64,0,24,400,5.5,700,3.299999952316284,42,12.119999885559082,1234,0,1700,111
1,123,-570,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-57,1.100000023841858,-34,0,7.699999809265137,-57,600,4.400000095367432,0,2,1330,2.200000047683716,34,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,70,4,15,13320,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1330,9.899999618530273,34,1.100000023841858,1332,0,12,-34,8.800000190734863,65,2.200000047683716,65,0,24,400,5.5,700,3.299999952316284,42,12.119999885559082,1234,0,1700,111
1,123,-560,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-56,1.100000023841858,-36,0,7.699999809265137,-56,600,4.400000095367432,0,2,1332,2.200000047683716,36,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,72,4,15,13340,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1332,9.899999618530273,36,1.100000023841858,1334,0,12,-36,8.800000190734863,66,2.200000047683716,66,0,24,400,5.5,700,3.299999952316284,99,12.119999885559082,1234,0,1700,111
1,123,-550,12,7,9,1500,300,1,400,8,1.100000023841858,3.299999952316284,3,-55,1.100000023841858,-38,0,7.699999809265137,-55,600,4.400000095367432,0,2,1334,2.200000047683716,38,-5,321,5,700,1,3.299999952316284,666,2.200000047683716,333,10.100000381469727,4.400000095367432,600,137.0,1000,6.599999904632568,74,4,15,13360,23,3,800,1,2,4,5,6,11.109999656677246,0,128.0,100,4.400000095367432,5,1334,9.899999618530273,38,1.100000023841858,1336,0,12,-38,8.800000190734863,67,2.200000047683716,67,0,24,400,5.5,700,3.299999952316284,99,12.119999885559082,1234,0,1700,111
